normal_block,variable,shift_sigma,abs_shift_sigma,slope_sigma_h,abs_slope_sigma_h,raw_std_ratio,diff_std_ratio,residual_std_ratio
5,XMEAS-21,0.13242935014918897,0.13242935014918897,0.007406703385024458,0.007406703385024458,0.9740963678541922,1.0039760173611756,0.9914121396543539
5,XMEAS-22,0.03250074968349766,0.03250074968349766,-0.014727664889578338,0.014727664889578338,0.9405271964503261,0.9732193368556111,0.923317083061239
5,XMEAS-23,0.005506052478426453,0.005506052478426453,-0.004207249354388934,0.004207249354388934,0.9869641342140631,1.0189207325010277,0.9855242587416684
5,XMEAS-24,-0.11985278969858476,0.11985278969858476,0.0075308464148261004,0.0075308464148261004,0.9652571538091144,0.9780701602124897,0.9647820194515304
5,XMEAS-25,0.024870949919278,0.024870949919278,-0.002956125069106404,0.002956125069106404,0.9216721152974764,0.9377653523514741,0.9209152137446172
5,XMEAS-26,-0.15049560111886431,0.15049560111886431,0.011825802743429759,0.011825802743429759,1.0747919793744798,1.071322721192813,1.0628860093351975
5,XMEAS-27,-0.04479697765304972,0.04479697765304972,0.0012709261614824254,0.0012709261614824254,1.0551418561665373,1.0568701855206883,1.0579153887724886
5,XMEAS-28,-0.15938057395172525,0.15938057395172525,0.013838867867873658,0.013838867867873658,0.9579852389467678,1.0141796352049077,0.9397911919668182
5,XMEAS-29,0.09369067397098418,0.09369067397098418,-0.0122527782005515,0.0122527782005515,1.0088748828381011,1.010423291561013,0.9955994192071166
5,XMEAS-30,-0.16267445944887793,0.16267445944887793,0.012002758816815099,0.012002758816815099,0.9330255649466489,0.9805918162166622,0.9200968103321281
5,XMEAS-31,0.12178342898099294,0.12178342898099294,-0.002389623246446125,0.002389623246446125,1.0255616970004866,1.0641800961760206,1.0276053186452678
5,XMEAS-32,-0.04822692653167006,0.04822692653167006,-0.002853687409391159,0.002853687409391159,0.9409007058140476,0.9157363722653824,0.9403620765147968
5,XMEAS-33,0.08529057831613233,0.08529057831613233,0.004955635441692231,0.004955635441692231,0.940619920315882,0.9406335057898135,0.9392602121814896
5,XMEAS-34,-0.1927576354211219,0.1927576354211219,0.01637765708057608,0.01637765708057608,0.918231426727911,1.0129461048516377,0.8937796584010175
5,XMEAS-35,-0.12504856621194696,0.12504856621194696,-0.0037982208778898157,0.0037982208778898157,0.9636939909288121,0.9786321142755973,0.9690765674524201
5,XMEAS-36,0.054750430636079365,0.054750430636079365,-0.0021970181106926233,0.0021970181106926233,0.9779006943659111,0.955643333238544,0.9796708738651847
5,XMEAS-37,-0.055764710726480114,0.055764710726480114,0.0004209223462735169,0.0004209223462735169,0.9867783513668346,1.0495310646740728,0.9952158798694909
5,XMEAS-38,-0.061965466561289456,0.061965466561289456,0.00801048739451585,0.00801048739451585,0.9439041467535166,1.0252354928914802,0.9404715798220638
5,XMEAS-39,0.08249880143203638,0.08249880143203638,0.0003494861530683412,0.0003494861530683412,0.9733983761103118,0.9567474308205639,0.9803349926472563
5,XMEAS-40,0.0234377090845182,0.0234377090845182,-0.004802988066322953,0.004802988066322953,0.9334478370501244,0.9208949594152382,0.9313574727838491
5,XMEAS-41,0.17886117737352172,0.17886117737352172,-0.006215938529089335,0.006215938529089335,1.096297798735992,1.113129280783366,1.1035921217961708
