fault,batch,variable,windows,level_positive_windows,trend_positive_windows,residual_positive_windows,diff_positive_windows,rapid_positive_windows,level_max_same_sign_run,trend_max_same_sign_run,drift_max_coherent_run,residual_max_run,diff_max_run,rapid_max_run,level_positive_sign_count,level_negative_sign_count,level_sign_coherence,level_dominant_sign,trend_positive_sign_count,trend_negative_sign_count,trend_sign_coherence,trend_dominant_sign,first_shift_sigma,first_slope_sigma_h,first_residual_std_ratio,first_diff_std_ratio,first_level_candidate,first_trend_candidate,first_residual_candidate,first_diff_candidate,first_rapid_candidate,late_shift_sigma_median,late_abs_slope_sigma_h_median,late_residual_std_ratio_median,late_diff_std_ratio_median,late_level_positive_windows,late_trend_positive_windows,late_residual_positive_windows,late_diff_positive_windows,late_rapid_positive_windows,level_batches_persistent,drift_batches_persistent,residual_batches_persistent,diff_batches_persistent,rapid_batches_persistent
1,5,XMEAS-9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,0.0490282959404706,0.3931766679230785,1.1849413707314684,0.9949289511873338,False,False,False,False,False,0.033864109196207304,0.0198339226271467,1.003428997661014,1.0058304866550625,0,0,0,0,0,0,0,0,0,0
8,1,XMEAS-1,8,8,7,7,3,3,3,2,2,5,2,2,3,5,0.625,-,4,3,0.5714285714285714,+,-26.083029891865916,-12.733594595871518,7.603395769351548,1.2721221242569836,True,True,True,False,False,9.377592287043058,7.971606062032335,11.262589237776918,1.4855571785270305,2,2,2,2,2,4,4,5,4,4
8,1,XMEAS-10,8,6,7,8,6,6,2,2,2,8,3,3,4,2,0.6666666666666666,+,4,3,0.5714285714285714,+,7.982596943218549,2.6659148026581585,5.535462144873453,1.234201492091354,True,True,True,False,False,-4.249404405942686,6.575366517381359,8.509819035684192,1.6842671129127496,1,2,2,2,2,2,4,5,5,5
8,1,XMEAS-11,8,7,8,8,0,0,2,2,2,8,0,0,3,4,0.5714285714285714,-,4,4,0.5,tie,13.16794989239861,4.826051608253626,8.004575358281079,1.156321785482023,True,True,True,False,False,-17.80053228745445,3.930083875301057,7.445108475223652,1.0414585221483323,2,2,2,0,0,4,5,5,0,0
8,1,XMEAS-12,8,4,6,7,0,0,2,1,1,4,0,0,3,1,0.75,+,2,4,0.6666666666666666,-,-0.752605772171409,-0.7575081957060116,1.4751748329160883,0.981579669874279,False,True,True,False,False,2.749946587275072,2.2732737975303863,2.22449857217382,1.025930182459432,2,2,2,0,0,1,1,5,0,0
8,1,XMEAS-13,8,3,4,8,1,1,2,1,1,8,1,1,0,3,1.0,-,2,2,0.5,tie,0.615026863386357,-0.3630926479995057,3.0316239088058548,1.029105361944697,False,False,True,False,False,-9.487908815787057,6.724751986412949,7.102241356653959,1.155525167603192,1,2,2,0,0,5,3,5,1,1
8,1,XMEAS-14,8,3,4,6,0,0,1,1,1,3,0,0,2,1,0.6666666666666666,+,2,2,0.5,tie,-0.6210609323929983,-0.6389360680450435,1.3484213874411686,1.0650417456394912,False,False,False,False,False,3.3534371213247596,2.2824811960583875,1.9718325828772687,1.0116059399516075,1,2,2,0,0,0,0,5,0,0
8,1,XMEAS-15,8,5,4,7,0,0,2,1,1,7,0,0,2,3,0.6,-,1,3,0.75,-,-1.4468317671541286,-0.6889235722177,0.9933203723072704,0.9584147684449588,False,False,False,False,False,2.575607954302244,1.587926356338239,4.931230352527187,0.9830638395769036,2,1,2,0,0,2,2,5,0,0
8,1,XMEAS-16,8,3,4,8,2,2,2,1,1,8,2,2,0,3,1.0,-,2,2,0.5,tie,0.7623433874230379,-0.2046075132922219,2.96068400445249,1.0787463878907824,False,False,True,False,False,-9.17933768060767,6.553139807223419,7.242371033998188,1.2097859197502276,1,2,2,0,0,5,3,5,2,2
8,1,XMEAS-17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,-0.2623801985898228,-0.0686079103569636,1.0215499123732663,1.0170842638959814,False,False,False,False,False,0.2334634114704045,0.15730597997266646,1.115905025450058,1.012651156598853,0,0,0,0,0,0,0,0,0,0
8,1,XMEAS-18,8,7,8,8,1,1,2,2,2,8,1,1,3,4,0.5714285714285714,-,4,4,0.5,tie,9.478157660243689,3.4853017872793592,6.967354806308043,1.2177936842635997,True,True,True,False,False,-23.826202960443844,4.513554587144641,8.856103939965191,1.307987712467571,2,2,2,0,0,4,5,5,1,1
8,1,XMEAS-19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,-0.1018757196484578,-0.0196823484548089,0.8970913440466836,0.8858890487940659,False,False,False,False,False,0.01026086113905365,0.0355110780213113,0.9773699564727928,0.9580941739171305,0,0,0,0,0,0,0,0,0,0
8,1,XMEAS-2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,0.3268642067172276,0.1046150157985865,0.9801157464866656,0.9905517739368432,False,False,False,False,False,0.10274057261597624,0.3094332379141165,1.0445284144314166,1.043512540363627,0,0,0,0,0,0,0,0,0,0
8,1,XMEAS-20,8,8,8,8,0,0,2,2,2,8,0,0,4,4,0.5,tie,5,3,0.625,+,17.362408798594146,5.5748354578318144,8.057539635594676,0.9945448481422072,True,True,True,False,False,-23.86941010991756,2.4189867233900517,12.968923911034606,1.0910506423578858,2,2,2,0,0,5,5,5,0,0
8,1,XMEAS-21,8,7,5,8,0,0,2,1,1,8,0,0,4,3,0.5714285714285714,+,1,4,0.8,-,-3.763656577370494,-2.572672247986889,2.41559167618938,1.0291756025211498,True,True,True,False,False,6.093922121141141,3.3765373856558534,6.456306199446237,1.073046379273638,2,1,2,0,0,3,4,5,0,0
8,1,XMEAS-22,8,7,8,8,0,0,2,2,2,8,0,0,3,4,0.5714285714285714,-,4,4,0.5,tie,9.11851333701804,3.2419937696184227,4.6643372716758025,1.0481936190324717,True,True,True,False,False,-15.66280063991552,3.303692142463003,6.286072747715135,1.01356980764939,2,2,2,0,0,5,5,5,0,0
8,1,XMEAS-23,8,8,7,8,0,0,2,1,1,8,0,0,4,4,0.5,tie,4,3,0.5714285714285714,+,6.698022935198634,2.3758136389898827,3.3612943576002,0.9183801752872626,True,True,True,False,False,-7.188628651064673,1.3316527841237233,5.082932552315419,1.2711401208574737,2,1,2,0,0,2,3,5,0,0
8,1,XMEAS-24,8,4,3,8,0,0,2,1,1,8,0,0,1,3,0.75,-,2,1,0.6666666666666666,+,0.3229948842019837,-0.7192807269402026,2.257048113733803,1.1436757276457417,False,False,True,False,False,-0.264811424794281,1.5426405258064424,2.5335019145172337,1.011645254720738,2,1,2,0,0,4,3,5,0,0
8,1,XMEAS-25,8,6,7,8,1,1,1,1,1,8,1,1,2,4,0.6666666666666666,-,3,4,0.5714285714285714,-,-7.147332944959958,-1.7257914109579695,4.733106166981282,1.2129148803919434,True,True,True,False,False,3.0212273225584187,2.658609561339125,4.738375620795397,1.397791034673964,2,1,2,1,1,4,4,5,0,0
8,1,XMEAS-26,8,1,1,0,0,0,1,1,1,0,0,0,1,0,1.0,+,0,1,1.0,-,-0.8356919760567649,-0.4096532509925489,1.045333336701245,1.087539578827057,False,False,False,False,False,1.9683374847879436,0.33972306695321547,1.3222984653487266,1.0114867196571722,1,0,0,0,0,0,0,0,0,0
8,1,XMEAS-27,8,5,2,1,0,0,2,1,1,1,0,0,4,1,0.8,+,2,0,1.0,+,-0.5679895295877594,-0.5237099926064582,1.1689900468945742,1.1632273634820032,False,False,False,False,False,5.647706201793314,1.7234665705943433,1.530849193513296,0.9351023900518276,2,1,1,0,0,4,2,0,0,0
8,1,XMEAS-28,8,5,7,8,0,0,2,2,2,8,0,0,1,4,0.8,-,3,4,0.5714285714285714,-,-1.037251354383308,-1.1496097315974048,1.4447069237801196,0.8930739729215524,False,True,True,False,False,-5.197293002506106,0.9882401303549856,3.529445989238525,1.0873381946005085,2,1,2,0,0,5,3,5,0,0
8,1,XMEAS-29,8,8,7,8,3,3,2,1,1,8,2,2,4,4,0.5,tie,4,3,0.5714285714285714,+,9.4331869183363,3.4578119165932573,4.541613041871729,1.212877907699036,True,True,True,False,False,-10.106194027158221,1.5636723230168257,7.205523270143576,1.368714464424253,2,1,2,1,1,2,4,5,4,4
8,1,XMEAS-3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,-0.1453166271711344,0.0910254547116092,0.9887379331664772,1.094752108199794,False,False,False,False,False,0.8527887469589178,0.31827107966439017,1.1676249264700447,1.0183112587729999,0,0,0,0,0,0,0,0,0,0
8,1,XMEAS-30,8,4,5,8,0,0,2,1,1,8,0,0,1,3,0.75,-,2,3,0.6,-,-0.5238212782563976,-1.678812993808515,2.3141042535111067,1.1761403429517885,False,True,True,False,False,2.0516846819424064,2.5147671848086306,2.828809354572459,0.9494986068842757,2,1,2,0,0,5,2,5,0,0
8,1,XMEAS-31,8,6,7,8,5,5,1,1,1,8,3,3,2,4,0.6666666666666666,-,3,4,0.5714285714285714,-,-9.536016868538654,-2.6440755575592156,6.413713163309701,1.1844120867064287,True,True,True,False,False,3.77566758378985,4.0587196675331185,6.878329776279095,1.4562769040638548,2,1,2,2,2,4,4,5,5,5
8,1,XMEAS-32,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,-0.1109162360049098,-0.010490635496514,0.990630071202153,0.952100243790485,False,False,False,False,False,1.0996300871454245,0.29095372652906665,1.0558605553086697,1.0429520859894126,0,0,0,0,0,0,0,0,0,0
8,1,XMEAS-33,8,5,4,3,0,0,2,1,1,2,0,0,4,1,0.8,+,2,2,0.5,tie,-0.3956327421508409,-0.6246021279007622,1.2493950366078608,1.0209271339521275,False,False,False,False,False,7.035770407155487,2.152601755188365,1.7631932404741728,0.879190299889876,2,2,1,0,0,4,1,1,0,0
8,1,XMEAS-34,8,5,7,7,0,0,2,2,2,4,0,0,1,4,0.8,-,3,4,0.5714285714285714,-,-1.6018192264884965,-1.363254142337344,1.4934264033891118,1.0717496973893703,False,True,True,False,False,-5.361873459582944,1.3936939211350465,3.9232729654509386,0.9461512644612737,2,1,2,0,0,5,3,5,0,0
8,1,XMEAS-35,8,5,8,6,0,0,2,2,2,4,0,0,2,3,0.6,-,4,4,0.5,tie,3.631477441500172,1.572772990316213,1.9213403840655467,1.0166649689936784,True,True,True,False,False,-5.53522600357525,1.5167111957648287,1.8313227246945292,1.002264882298943,2,2,2,0,0,2,4,5,0,0
8,1,XMEAS-36,8,3,4,2,0,0,2,1,1,2,0,0,1,2,0.6666666666666666,-,3,1,0.75,+,1.7255423379493426,0.9862245274931436,1.234297651823445,0.9648252337834988,False,True,False,False,False,-3.0062075678242337,0.427797565941043,1.7336358259729283,1.1759181738760272,2,0,2,0,0,1,1,3,0,0
8,1,XMEAS-37,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,0.5337725311232907,0.0934826784603738,0.7499475308931872,0.8678001708478307,False,False,False,False,False,0.03506870895319329,0.15526669448772645,0.9452618630850409,0.9514954168796621,0,0,0,0,0,0,0,0,0,0
8,1,XMEAS-38,8,6,7,5,2,2,2,1,1,3,1,1,4,2,0.6666666666666666,+,3,4,0.5714285714285714,-,-2.6716768634210757,-1.858215140162094,1.206216644148342,1.0277254214091418,True,True,False,False,False,11.156419135335778,3.6075639931311647,2.347378182467609,1.461677196772186,2,2,1,1,1,5,3,5,0,0
8,1,XMEAS-39,8,2,1,0,2,0,1,1,1,0,1,0,1,1,0.5,tie,1,0,1.0,+,-1.1159120549122654,-0.6270518103827889,0.9257255581458264,0.8302942465543763,False,False,False,False,False,0.9711706446061354,0.6463076661374796,1.0460999895090333,0.9463563051953491,1,1,0,0,0,0,0,0,0,0
8,1,XMEAS-4,8,5,7,3,0,0,1,2,2,2,0,0,3,2,0.6,+,3,4,0.5714285714285714,-,4.480225657080354,2.2836184808488036,1.3393174844869788,0.9455073640579068,True,True,False,False,False,-1.9371168025862335,0.5874791184005648,1.6489151420766228,0.956286597104667,1,1,1,0,0,2,4,4,0,0
8,1,XMEAS-40,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,-0.2431689783785595,0.009874397079983,1.1174445271887483,1.3299165935280102,False,False,False,False,False,0.016892426403170846,0.25563311667683114,1.1217733748860415,1.0524521467316355,0,0,0,0,0,0,0,0,0,0
8,1,XMEAS-41,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,-0.1754447908650655,-0.0419083995028232,0.9725873453455032,1.0200790858977526,False,False,False,False,False,-0.3459258376531175,0.4112125883899923,1.261065267486197,1.2668370212542546,0,0,0,0,0,0,0,0,0,0
8,1,XMEAS-5,8,7,6,8,0,0,2,1,1,8,0,0,3,4,0.5714285714285714,-,4,2,0.6666666666666666,+,3.5567701773884517,1.1528069787634534,1.9368065499321792,0.9588480889990948,True,True,True,False,False,-5.255613853142306,0.4908755451512883,2.949035932096251,0.9693014037378664,2,1,2,0,0,2,2,5,0,0
8,1,XMEAS-6,8,6,7,8,0,0,2,1,1,8,0,0,3,3,0.5,tie,4,3,0.5714285714285714,+,3.7598898806937378,1.1910692422003224,1.845979496385476,1.0276579221515931,True,True,True,False,False,-4.721121245175258,0.6476363766226894,2.91749988517733,1.0191997738723257,2,1,2,0,0,1,3,5,0,0
8,1,XMEAS-7,8,3,4,8,2,2,2,1,1,8,2,2,0,3,1.0,-,2,2,0.5,tie,0.6075278242634454,-0.428554128697116,3.264814534197706,1.0842667390275016,False,False,True,False,False,-9.45728521777113,6.826791197761931,7.159307726681395,1.1059135711983452,1,2,2,0,0,5,2,5,2,2
8,1,XMEAS-8,8,0,0,3,0,0,0,0,0,1,0,0,0,0,,none,0,0,,none,-0.6992880448107343,0.1739388504034441,1.5345594701441,0.9643972758265034,False,False,True,False,False,0.2766719261569449,0.42204408547957617,1.2898262580969493,0.989661285859336,0,0,1,0,0,0,0,1,0,0
8,1,XMEAS-9,8,0,0,3,0,0,0,0,0,2,0,0,0,0,,none,0,0,,none,0.0088544543964696,0.0532474619660452,1.0515887771765795,0.950049957350969,False,False,False,False,False,-0.0039440394370601,0.19155141400263342,1.335063854651562,1.042470533351893,0,0,1,0,0,0,0,1,0,0
8,2,XMEAS-1,8,8,8,8,1,1,2,2,2,8,1,1,3,5,0.625,-,4,4,0.5,tie,8.489999458930946,3.067622145612552,7.291858490783855,1.3844863642983325,True,True,True,False,False,-11.396789907390104,6.186349290024607,5.710778321302583,1.2086848917646522,2,2,2,0,0,4,4,5,4,4
8,2,XMEAS-10,8,3,7,8,6,6,1,3,2,8,5,5,2,1,0.6666666666666666,+,3,4,0.5714285714285714,-,-0.3927398553044041,-1.5761210245800927,4.966934884177407,1.5724801373778772,False,True,True,True,True,1.298345098412484,1.0157638868142325,6.095302600472577,1.456981406369809,1,2,2,1,1,2,4,5,5,5
8,2,XMEAS-11,8,5,6,8,0,0,2,2,2,8,0,0,1,4,0.8,-,4,2,0.6666666666666666,+,-2.1644861214615077,0.0663457045562563,4.070927885434202,1.0205465296563334,True,False,True,False,False,-0.5360782942829498,3.255354720367228,2.6888441394956804,1.025055837017531,0,1,2,0,0,4,5,5,0,0
8,2,XMEAS-12,8,1,1,5,0,0,1,1,1,3,0,0,1,0,1.0,+,0,1,1.0,-,0.3419028566216566,0.418653652813185,1.2518291493573863,0.9541634597039385,False,False,False,False,False,-1.2620237921449897,0.5638964796090935,1.3580302538264601,0.9997872387143409,0,0,1,0,0,1,1,5,0,0
8,2,XMEAS-13,8,3,3,8,0,0,2,1,1,8,0,0,0,3,1.0,-,2,1,0.6666666666666666,+,-0.1128772247421531,-0.2802906229997543,4.500617650489794,1.1252428158910182,False,False,True,False,False,-0.11776366153826709,0.17437724968798562,4.4246701289827275,1.0626636724460528,0,0,2,0,0,5,3,5,1,1
8,2,XMEAS-14,8,1,0,5,0,0,1,0,0,3,0,0,1,0,1.0,+,0,0,,none,0.2804172278027996,0.4482306195778153,1.2675973487606405,1.04939744787259,False,False,False,False,False,0.188708564390697,0.41101102363453773,1.3506219285917325,1.0782306505272237,0,0,1,0,0,0,0,5,0,0
8,2,XMEAS-15,8,2,7,7,0,0,1,2,2,4,0,0,1,1,0.5,tie,3,4,0.5714285714285714,-,-1.0442563001683771,-0.7331349731340412,1.3827013731393945,1.009223426461094,False,False,True,False,False,-0.9968545644740778,1.650651697882239,1.7957584959573891,0.8850078865852133,1,2,2,0,0,2,2,5,0,0
8,2,XMEAS-16,8,3,3,8,0,0,2,1,1,8,0,0,0,3,1.0,-,2,1,0.6666666666666666,+,-0.0861454711313255,-0.2686816280465902,4.620057739388351,1.189885494332744,False,False,True,False,False,-0.060485784944403626,0.19720940560780145,4.59569351544909,1.1171270015101051,0,0,2,0,0,5,3,5,2,2
8,2,XMEAS-17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,-0.0741516591737542,-0.0708696609704617,1.0033483335074085,0.9989254562683144,False,False,False,False,False,-0.05778335485380534,0.19236531819945019,0.9792576613235819,0.9488643706858456,0,0,0,0,0,0,0,0,0,0
8,2,XMEAS-18,8,7,6,8,0,0,4,2,2,8,0,0,1,6,0.8571428571428571,-,4,2,0.6666666666666666,+,-1.984489886973152,0.1785757644825418,4.278203371179535,1.0393903915260574,True,False,True,False,False,-4.024174448255002,3.5084463067381466,2.9120332254828423,1.0585940586776164,2,1,2,0,0,4,5,5,1,1
8,2,XMEAS-19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,-0.0144821540804931,-0.0163503988543831,1.0400649564594937,1.022249775479173,False,False,False,False,False,0.027993091907933303,0.0186372312839562,0.9945307840484208,0.9955344122113419,0,0,0,0,0,0,0,0,0,0
8,2,XMEAS-2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,-0.3660434854180474,0.00230729764178,1.0447972040727156,1.103265327072542,False,False,False,False,False,-0.06713507084952333,0.0805570734889911,1.0101982593078418,1.0052352483421467,0,0,0,0,0,0,0,0,0,0
8,2,XMEAS-20,8,6,7,8,0,0,4,2,2,8,0,0,1,5,0.8333333333333334,-,5,2,0.7142857142857143,+,-1.5702988636569304,3.0436392401431847,10.048839832198446,1.1222206982762302,False,True,True,False,False,-2.2134617483935295,4.1904562993060654,6.280403234793708,1.0348877569567474,2,1,2,0,0,5,5,5,0,0
8,2,XMEAS-21,8,3,6,8,0,0,1,2,2,8,0,0,2,1,0.6666666666666666,+,2,4,0.6666666666666666,-,0.7162644847038735,-1.523673626224035,3.7232108259164898,0.9110428039204214,False,True,True,False,False,1.5241527826356962,1.5923116584586117,3.265053110377601,0.9710397012364312,1,1,2,0,0,3,4,5,0,0
8,2,XMEAS-22,8,4,6,8,0,0,2,2,2,8,0,0,1,3,0.75,-,4,2,0.6666666666666666,+,-1.3506913726663248,0.5977860723866603,3.7734072172409663,1.014630389427993,False,False,True,False,False,-1.0235423870729004,2.260191333784987,2.245053963580384,1.032417661817992,0,1,2,0,0,5,5,5,0,0
8,2,XMEAS-23,8,2,6,8,0,0,1,2,2,8,0,0,1,1,0.5,tie,4,2,0.6666666666666666,+,-0.6425437503517478,1.0003344290529692,3.9763084369970647,1.128985678192159,False,True,True,False,False,-0.3381379445773227,1.4784059956048816,2.5713740858134657,1.0217272946803344,0,1,2,0,0,2,3,5,0,0
8,2,XMEAS-24,8,2,4,7,0,0,1,2,2,7,0,0,0,2,1.0,-,2,2,0.5,tie,-0.3808504652269615,-0.0573603909129625,1.0841077951060043,0.9180396728198056,False,False,False,False,False,-1.5919095912800656,0.13951700844484224,1.8577193453864629,1.1173061819626948,1,0,2,0,0,4,3,5,0,0
8,2,XMEAS-25,8,5,7,8,0,0,2,2,2,8,0,0,2,3,0.6,-,2,5,0.7142857142857143,-,0.7297642989592967,-1.2322025965148595,4.136915897105166,1.2192834004885584,False,True,True,False,False,-0.03907977901180226,1.1287134161469494,2.790036844873727,1.154707217184856,2,1,2,0,0,4,4,5,0,0
8,2,XMEAS-26,8,0,1,0,0,0,0,1,1,0,0,0,0,0,,none,1,0,1.0,+,-0.0183335054563405,-0.2084906219305248,1.0575869623142955,0.9797573277505072,False,False,False,False,False,0.18436583099439907,0.3378717637823512,1.1167601297587526,1.0971619549934069,0,0,0,0,0,0,0,0,0,0
8,2,XMEAS-27,8,1,2,1,0,0,1,1,1,1,0,0,1,0,1.0,+,1,1,0.5,tie,0.5344619842334505,0.2925239642038581,0.8601097096096708,0.8256366471735874,False,False,False,False,False,0.39870839926285123,0.5580609866649358,0.9780650041512904,0.9480402033857573,0,1,0,0,0,4,2,0,0,0
8,2,XMEAS-28,8,4,5,7,0,0,3,1,1,6,0,0,4,0,1.0,+,2,3,0.6,-,-1.4241101570440693,-0.5646129485301202,1.4186185178280366,1.1257703524128493,False,False,True,False,False,6.9258525372847,0.8497449506136314,1.532884222313951,1.151047567757042,2,1,1,0,0,5,3,5,0,0
8,2,XMEAS-29,8,3,7,8,0,0,1,2,2,8,0,0,1,2,0.6666666666666666,-,5,2,0.7142857142857143,+,-1.2453492884816704,1.1123661564620102,5.4049768808195715,1.348479054694585,False,True,True,False,False,-0.3420178563633854,2.104307214615765,3.692809229138943,1.1972130808455244,0,1,2,0,0,2,4,5,4,4
8,2,XMEAS-3,8,0,1,0,0,0,0,1,1,0,0,0,0,0,,none,0,1,1.0,-,0.7521497896711307,0.2058396808685383,1.0561808037279612,1.1018376829469452,False,False,False,False,False,-0.5912815831294035,0.08137919199652291,0.9906794069182032,0.9458296222563912,0,0,0,0,0,0,0,0,0,0
8,2,XMEAS-30,8,5,3,7,0,0,2,1,1,7,0,0,2,3,0.6,-,2,1,0.6666666666666666,+,-0.4295905284874985,0.0344768575336374,0.8904319118521485,0.8321613252761962,False,False,False,False,False,-1.9332005107881243,0.45425484615561806,2.010414951368544,0.9949457441580887,2,0,2,0,0,5,2,5,0,0
8,2,XMEAS-31,8,5,7,8,4,4,2,2,2,8,3,3,2,3,0.6,-,2,5,0.7142857142857143,-,0.8896470370769621,-1.3249570260110812,5.3463032924941825,1.495434657935802,False,True,True,True,True,0.17725640686652744,1.5882872105286012,3.7337148971928977,1.2806711937535833,2,1,2,0,0,4,4,5,5,5
8,2,XMEAS-32,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,-0.1948526355522469,0.0629715486296887,0.9847556297432192,0.876262550469813,False,False,False,False,False,0.22383786306921633,0.14837876144769047,1.0760197923206267,1.043779934303253,0,0,0,0,0,0,0,0,0,0
8,2,XMEAS-33,8,1,2,1,0,0,1,1,1,1,0,0,1,0,1.0,+,1,1,0.5,tie,0.8082592888393212,0.2174798404253572,0.7926111625726439,0.8272759529899626,False,False,False,False,False,0.499284887875307,0.6907948099861645,0.9571384891500814,0.9366498821367167,0,1,0,0,0,4,1,1,0,0
8,2,XMEAS-34,8,4,5,6,0,0,3,1,1,3,0,0,4,0,1.0,+,2,3,0.6,-,-1.623769705604433,-0.6680882081338287,1.4415707300005505,0.981537378812298,False,False,True,False,False,8.434935252719836,1.0366295021083904,1.601795216652458,1.1749989193790389,2,1,1,0,0,5,3,5,0,0
8,2,XMEAS-35,8,2,5,3,0,0,1,2,2,2,0,0,1,1,0.5,tie,3,2,0.6,+,-0.91772230027695,-0.2288910726243502,1.4102717968810397,1.141237954716236,False,False,True,False,False,-0.5521606792909006,1.0132749258841924,1.246299849549974,1.1246662933487463,0,1,0,0,0,2,4,5,0,0
8,2,XMEAS-36,8,2,4,0,0,0,1,1,1,0,0,0,1,1,0.5,tie,2,2,0.5,tie,-0.2747588164533951,-0.0307051173548255,1.1288398560477444,0.904014878932082,False,False,False,False,False,-0.30266435065047015,0.5282412708047699,1.1216297791485181,0.897157933326133,0,1,0,0,0,1,1,3,0,0
8,2,XMEAS-37,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,0.4277875227868778,0.2079101766568008,0.8813151099512765,0.8607971764459187,False,False,False,False,False,-0.18217331429281858,0.2118637529142363,0.8798599522871562,0.9373382590381536,0,0,0,0,0,0,0,0,0,0
8,2,XMEAS-38,8,5,6,4,0,0,2,2,2,2,0,0,3,2,0.6,+,3,3,0.5,tie,1.3897591002265308,0.9231380724623371,0.7766254001470381,0.6715737502743547,False,True,False,False,False,0.8628883605227038,1.4593871278515567,0.9884131690253091,0.8938051827125555,1,1,0,0,0,5,3,5,0,0
8,2,XMEAS-39,8,1,1,0,0,0,1,1,1,0,0,0,1,0,1.0,+,0,1,1.0,-,-0.1555397789099205,-0.2368775480119357,1.1274215013889275,1.1278992220021815,False,False,False,False,False,0.8073325155290955,0.48561709065354774,1.1383157636978218,1.243288200636787,0,1,0,0,0,0,0,0,0,0
8,2,XMEAS-4,8,2,4,1,0,0,1,2,2,1,0,0,1,1,0.5,tie,3,1,0.75,+,-0.9366557022315418,-0.2087752727697241,1.3944422032804364,0.9700881925297956,False,False,True,False,False,1.415611437519363,0.8883961257318392,1.1344724170714449,0.9840263452685692,0,1,0,0,0,2,4,4,0,0
8,2,XMEAS-40,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,0.4621663136089882,-0.0293401307144006,1.0490440994585024,0.8762874825047403,False,False,False,False,False,0.07169940530159674,0.06455930698274251,1.1050652636558078,1.0949442127788038,0,0,0,0,0,0,0,0,0,0
8,2,XMEAS-41,8,0,0,1,0,0,0,0,0,1,0,0,0,0,,none,0,0,,none,0.0366788420991667,0.2609502096080112,1.041281680586896,0.9825302067915774,False,False,False,False,False,-0.030390856041180844,0.01762783937785005,1.2588493098959153,1.1918661734023495,0,0,1,0,0,0,0,0,0,0
8,2,XMEAS-5,8,3,5,7,0,0,2,2,2,6,0,0,1,2,0.6666666666666666,-,3,2,0.6,+,-0.2395906173203622,0.694334069883059,2.330969179512948,1.0232066442477337,False,False,True,False,False,-0.48079596644810074,0.8989934348889558,1.6949928866477784,0.9781952145695909,0,1,1,0,0,2,2,5,0,0
8,2,XMEAS-6,8,2,5,7,0,0,1,2,2,6,0,0,1,1,0.5,tie,3,2,0.6,+,-0.2165864303597817,0.7134096472601089,2.2741806168262055,1.02607467283467,False,False,True,False,False,-0.4392619098600459,0.837980473547406,1.6749811230587237,1.0148361351826547,0,1,1,0,0,1,3,5,0,0
8,2,XMEAS-7,8,3,3,8,0,0,2,1,1,8,0,0,0,3,1.0,-,2,1,0.6666666666666666,+,-0.0104063987761682,-0.2238949728628218,4.458077882301312,1.1226248142399198,False,False,True,False,False,-0.1237188976006239,0.20362884641125606,4.399274902175419,1.0943164919796962,0,0,2,0,0,5,2,5,2,2
8,2,XMEAS-8,8,0,0,2,0,0,0,0,0,1,0,0,0,0,,none,0,0,,none,0.0204348590232126,-0.1556230404890863,1.0506375572868816,1.01229410099335,False,False,False,False,False,-0.051904242803627654,0.24382152383496686,1.0823844873449584,0.9801034063629068,0,0,0,0,0,0,0,1,0,0
8,2,XMEAS-9,8,0,0,1,0,0,0,0,0,1,0,0,0,0,,none,0,0,,none,0.1186369356469076,0.1191885249649823,1.1640290389124173,1.0440083644663347,False,False,False,False,False,0.08734230258725115,0.0198888534747549,1.1458713879087221,1.068540386559504,0,0,0,0,0,0,0,1,0,0
8,3,XMEAS-1,8,7,7,8,6,6,2,2,2,8,3,3,3,4,0.5714285714285714,-,4,3,0.5714285714285714,+,28.93309089954325,8.526022898925675,17.507824296753046,1.7716964347483428,True,True,True,True,True,5.501827631677722,16.596505751273313,11.008338476836304,1.5078833493360073,2,2,2,2,2,4,4,5,4,4
8,3,XMEAS-10,8,5,7,8,6,6,2,2,2,8,3,3,2,3,0.6,-,4,3,0.5714285714285714,+,-0.5605430766025635,-5.70138239693583,11.59305783699876,2.0380412966510364,False,True,True,True,True,-2.1729687417750183,4.351509527267062,10.680963317021742,1.836367748737945,1,2,2,2,2,2,4,5,5,5
