fault,batch,variable,shift_sigma,abs_shift_sigma,slope_sigma_h,abs_slope_sigma_h,raw_std_ratio,diff_std_ratio,residual_std_ratio
1,5,XMEAS-22,-1.8758507811529643,1.8758507811529643,0.3208608701791137,0.3208608701791137,8.238567503319041,1.014652236668713,7.440500344482223
1,5,XMEAS-23,-1.2489943679661961,1.2489943679661961,0.18484180044085044,0.18484180044085044,5.493543049271516,1.0504918261403717,5.065448478410232
1,5,XMEAS-24,-1.6725511072899748,1.6725511072899748,0.13794893347727608,0.13794893347727608,4.229374745720314,1.1279048773823421,3.945913580194568
1,5,XMEAS-25,1.2886567536494988,1.2886567536494988,-0.1821302070547029,0.1821302070547029,6.834085887373916,1.0452918709367047,6.50521255270863
1,5,XMEAS-26,0.18091636030810082,0.18091636030810082,-0.034329688805762,0.034329688805762,1.3667649523822247,0.9996701321181193,1.3156878597243262
1,5,XMEAS-27,0.8148737213434437,0.8148737213434437,-0.10560094930716243,0.10560094930716243,2.3615455467816147,0.9729297440632482,2.0270067482612113
1,5,XMEAS-28,-0.3870844970782923,0.3870844970782923,0.29767757903091746,0.29767757903091746,6.5356318306807415,1.098126411642635,5.606535286976114
1,5,XMEAS-29,-1.755022057107077,1.755022057107077,0.26214172969377436,0.26214172969377436,7.911502094942671,1.0656051087175913,7.351228979531865
1,5,XMEAS-30,-2.0182333566814155,2.0182333566814155,0.13711152308241037,0.13711152308241037,4.574213781185617,0.9951366536550709,4.326820513350715
1,5,XMEAS-31,1.6069426341586897,1.6069426341586897,-0.24843342715201022,0.24843342715201022,9.546428473774942,1.1361369647716528,9.135265832633348
1,5,XMEAS-32,0.12545503159016239,0.12545503159016239,-0.016126600198540408,0.016126600198540408,1.0325925993503653,0.9262370159378497,1.0163479695878619
1,5,XMEAS-33,1.136940455772504,1.136940455772504,-0.1273771357601718,0.1273771357601718,2.8583109183110462,0.9918258549688624,2.4563265364474165
1,5,XMEAS-34,-0.3232534311163698,0.3232534311163698,0.3376206910609115,0.3376206910609115,7.463400893010781,1.0725056955273815,6.459713888161786
1,5,XMEAS-35,-0.6534189370172055,0.6534189370172055,0.10385517038290767,0.10385517038290767,3.0102821290863,0.9430251334987934,2.7815126687859077
1,5,XMEAS-36,-0.08075121288933533,0.08075121288933533,0.0546026425548994,0.0546026425548994,1.919599857533766,1.0382647629593396,1.8170985479803499
1,5,XMEAS-37,0.04825644485873418,0.04825644485873418,0.010715255096717757,0.010715255096717757,1.0090013088585337,0.9649291474601589,1.0085236584862078
1,5,XMEAS-38,3.335906201909215,3.335906201909215,-0.1975435366183661,0.1975435366183661,4.9945671984444004,1.0901050126692722,4.464815004380075
1,5,XMEAS-39,0.751284905200401,0.751284905200401,0.01283344459028759,0.01283344459028759,1.0864117839728515,0.9988099623158663,1.0830520431976292
1,5,XMEAS-40,-0.0022512499254791984,0.0022512499254791984,-0.005062360098375584,0.005062360098375584,1.0901068753827365,0.8985228760352936,1.0895939922814104
1,5,XMEAS-41,0.2098933834349064,0.2098933834349064,-0.0007549655170892138,0.0007549655170892138,1.055681965347924,0.9667007355918064,1.0672232130554216
8,1,XMEAS-1,-8.34946317502379,8.34946317502379,0.33328215889836355,0.33328215889836355,32.02180484467475,1.505171448721491,31.93012005681526
8,1,XMEAS-2,0.10369047114053571,0.10369047114053571,-0.01226085629306709,0.01226085629306709,1.1587957517627627,1.0208603903107163,1.1583777117784846
8,1,XMEAS-3,0.5761051147894437,0.5761051147894437,-0.0022634617433272618,0.0022634617433272618,1.4448848438887292,1.0246165082945888,1.4566663578365169
8,1,XMEAS-4,1.2530502718446168,1.2530502718446168,-0.0648981091979217,0.0648981091979217,4.534193926068095,1.0215280705080416,4.473929404488919
8,1,XMEAS-5,-0.7317653831576459,0.7317653831576459,-0.10227113162906735,0.10227113162906735,5.285088765997792,0.9465948207449072,5.160608837517233
8,1,XMEAS-6,-0.4679903416061616,0.4679903416061616,-0.09625415925821051,0.09625415925821051,5.113922083015225,0.9938736051980198,4.998337485464847
8,1,XMEAS-7,-3.5245232030226346,3.5245232030226346,-0.17414853113937953,0.17414853113937953,11.759592380166662,1.1964746601232779,11.586720803387184
8,1,XMEAS-8,0.026550128751641297,0.026550128751641297,0.004214723466919567,0.004214723466919567,1.8996753085170552,1.006273581876436,1.9002079264571512
8,1,XMEAS-9,-0.017684887838694714,0.017684887838694714,0.0019641811752254723,0.0019641811752254723,1.2852286660014622,0.9996952524499148,1.2853051892845964
8,1,XMEAS-10,1.6813414182411806,1.6813414182411806,-0.22685590840807004,0.22685590840807004,13.536745118536919,1.9296860935953124,13.2952094982128
8,1,XMEAS-11,-2.319622152494573,2.319622152494573,-0.39325957219247687,0.39325957219247687,18.83446256088707,1.065930298109512,18.589074173713275
8,1,XMEAS-12,0.4161937835457467,0.4161937835457467,0.05620875869515997,0.05620875869515997,3.5226321137606806,1.0251656537815814,3.4651290113199513
8,1,XMEAS-13,-3.525234427483093,3.525234427483093,-0.17471615293122134,0.17471615293122134,11.59003940910107,1.2079034454918733,11.413390418201157
8,1,XMEAS-14,0.7545710873978605,0.7545710873978605,0.08276744800483661,0.08276744800483661,3.697432827703515,1.0198487176760835,3.578433156224771
8,1,XMEAS-15,0.4049861253064662,0.4049861253064662,0.10765036339665544,0.10765036339665544,6.1274147532335475,0.9774213065950309,6.003290043829424
8,1,XMEAS-16,-3.335100117720731,3.335100117720731,-0.17221698133622867,0.17221698133622867,11.692841792011338,1.2542123104980911,11.523139222642003
8,1,XMEAS-17,-0.015532940021227277,0.015532940021227277,0.013753691795680083,0.013753691795680083,1.2723030096462993,1.0332416368239072,1.2634403802825442
8,1,XMEAS-18,-5.75054118509886,5.75054118509886,-0.48869331987459425,0.48869331987459425,19.15760057291377,1.2858249536867659,19.066001403180383
8,1,XMEAS-19,0.018933646251725222,0.018933646251725222,0.0023215248560772422,0.0023215248560772422,0.980641012045094,0.9766452547556334,0.9806573405563694
8,1,XMEAS-20,-2.9187608238679763,2.9187608238679763,-0.4813777565153696,0.4813777565153696,24.304822747627714,1.081608918117871,24.391412195097377
8,1,XMEAS-21,0.49458442893411586,0.49458442893411586,0.1300929190000644,0.1300929190000644,8.467558767384922,1.0354617923858478,8.515747009202501
8,1,XMEAS-22,-2.6641846044657154,2.6641846044657154,-0.3274318159575208,0.3274318159575208,14.02513440628788,1.0112031001609838,13.656962838774554
8,1,XMEAS-23,-0.40102969588383197,0.40102969588383197,-0.14697752186276664,0.14697752186276664,9.321513912169513,1.1822148003141446,9.172296378233543
8,1,XMEAS-24,-2.312685081862723,2.312685081862723,0.051910903240610824,0.051910903240610824,5.916988673868048,1.0796998605496562,5.928762377214598
8,1,XMEAS-25,0.13487514428819838,0.13487514428819838,0.04041147691925489,0.04041147691925489,10.52140460477612,1.262768095042272,10.515739889601008
8,1,XMEAS-26,0.3752590100462747,0.3752590100462747,0.03209098782944136,0.03209098782944136,1.9540345549210882,0.9623737754929772,1.9298505219078352
8,1,XMEAS-27,1.7987055650762291,1.7987055650762291,0.09986646041701201,0.09986646041701201,3.9770079392802606,0.994684011971457,3.815078006964036
8,1,XMEAS-28,-5.611860350006311,5.611860350006311,0.10402853679793586,0.10402853679793586,8.484782800670155,1.1296772477302357,8.472184765773044
8,1,XMEAS-29,-0.6910153258349114,0.6910153258349114,-0.20614058482541311,0.20614058482541311,13.152193510475291,1.3180094474762698,13.00914397413396
8,1,XMEAS-30,-2.4933820097085273,2.4933820097085273,0.1145932905372037,0.1145932905372037,8.243459795408251,1.0400903594152158,8.203756002978276
8,1,XMEAS-31,0.2176074633457775,0.2176074633457775,0.04099726126886447,0.04099726126886447,14.523476283265833,1.3814634104526735,14.56395297725066
8,1,XMEAS-32,0.3488824645529151,0.3488824645529151,0.018834160113151505,0.018834160113151505,1.1995486147913579,0.9323676574950426,1.1804646922267947
8,1,XMEAS-33,2.261676227206163,2.261676227206163,0.1228399952941115,0.1228399952941115,4.875300199557701,1.007624035604279,4.675099348189525
8,1,XMEAS-34,-6.645536373893533,6.645536373893533,0.14169376195356878,0.14169376195356878,9.958813472541767,1.051963470327635,9.971529354557212
8,1,XMEAS-35,-0.68079943987983,0.68079943987983,-0.13764320442832947,0.13764320442832947,5.541490336272621,1.0767972957393026,5.348029858814236
8,1,XMEAS-36,-0.3852899543690672,0.3852899543690672,-0.05935059273074561,0.05935059273074561,3.1407479715252036,1.0676384414667597,3.071868817516122
8,1,XMEAS-37,0.10210207992496763,0.10210207992496763,-0.01615709625521637,0.01615709625521637,0.9843637238097973,0.9633313396339661,0.9734064305582993
8,1,XMEAS-38,2.914258202424854,2.914258202424854,0.23407403970324384,0.23407403970324384,8.641849454104937,1.2397322286617147,8.248380257248874
8,1,XMEAS-39,-0.3256883460171335,0.3256883460171335,0.05274824581303703,0.05274824581303703,2.0613563283957532,1.113647744618977,1.9817164381409231
8,1,XMEAS-40,0.012324616982275568,0.012324616982275568,-0.005395059668996705,0.005395059668996705,1.1864084838086988,1.0963740938311153,1.1859206588507631
8,1,XMEAS-41,-0.12739432412030044,0.12739432412030044,0.005521413094017103,0.005521413094017103,1.177045695695011,1.0860137905920244,1.1882066991554237
8,2,XMEAS-1,-4.009009951858949,4.009009951858949,-0.5603057801718373,0.5603057801718373,21.98309286520584,1.3542575163761306,21.101901217548857
8,2,XMEAS-2,-0.1757294240435153,0.1757294240435153,0.017220621302454917,0.017220621302454917,1.0447514915453202,1.0134212602295056,1.033017803685575
8,2,XMEAS-3,0.18197189112694137,0.18197189112694137,-0.034849314347725154,0.034849314347725154,1.250916146027002,0.9868143579114886,1.194248932779777
8,2,XMEAS-4,0.345397053027078,0.345397053027078,0.06299729367655667,0.06299729367655667,3.0680919330381764,0.9785692526211885,2.9819832130996518
8,2,XMEAS-5,-0.37448999213210626,0.37448999213210626,-0.029797718043098866,0.029797718043098866,3.737425303420432,1.0098252517952941,3.7281943698793847
8,2,XMEAS-6,-0.30203750328021894,0.30203750328021894,-0.028736293294045354,0.028736293294045354,3.6472690407586006,1.011330939412533,3.637018159076238
8,2,XMEAS-7,-1.5410041878347938,1.5410041878347938,-0.04790515075388841,0.04790515075388841,7.872230331773582,1.1075916977811469,7.853040426793194
8,2,XMEAS-8,0.013759703340556845,0.013759703340556845,0.0015772970601560365,0.0015772970601560365,1.421652530379516,0.9905841863119537,1.422401421111934
8,2,XMEAS-9,0.009850233840123027,0.009850233840123027,-0.00022079049643794146,0.00022079049643794146,1.2081197252166396,1.0327569517962345,1.2083772131597883
8,2,XMEAS-10,-0.44358631860281994,0.44358631860281994,-0.04103276298726117,0.04103276298726117,9.222337285935247,1.6244553704019742,9.220168277531009
8,2,XMEAS-11,-1.2774513643817211,1.2774513643817211,-0.08432426278507653,0.08432426278507653,11.272255271590511,1.0230658143026896,11.42084320918984
8,2,XMEAS-12,0.04979263119316231,0.04979263119316231,-0.019818653309711047,0.019818653309711047,2.3866692971691754,0.9731514252467132,2.3776106637482646
8,2,XMEAS-13,-1.5453358952194873,1.5453358952194873,-0.046329655043866796,0.046329655043866796,7.82984042810926,1.1011166526898424,7.8117834242527975
8,2,XMEAS-14,0.606411918063743,0.606411918063743,0.02250363356222261,0.02250363356222261,2.425200690619965,1.0349563653760474,2.4157608871872585
8,2,XMEAS-15,-0.06631273149930625,0.06631273149930625,-0.013396069706103972,0.013396069706103972,4.402209815564108,0.9777035727821327,4.4019380171110125
8,2,XMEAS-16,-1.4599906958313031,1.4599906958313031,-0.0440434894647182,0.0440434894647182,7.945449595320113,1.1591840499042294,7.929637425717604
8,2,XMEAS-17,0.03336401192519189,0.03336401192519189,2.5933560185660693e-05,2.5933560185660693e-05,1.0924891297835428,0.9794945328136435,1.093434448209609
8,2,XMEAS-18,-3.172774515332976,3.172774515332976,-0.21249270180915078,0.21249270180915078,11.688779070595547,1.1219286864533287,11.901847654851958
8,2,XMEAS-19,0.015898138907268287,0.015898138907268287,0.00206296311186074,0.00206296311186074,1.0135254514810477,0.9940591373031682,1.0136411824523588
8,2,XMEAS-20,-1.6176146306740282,1.6176146306740282,-0.1318848773594686,0.1318848773594686,16.65030592348649,1.0683197336964978,17.09275263392579
8,2,XMEAS-21,0.9633807127359624,0.9633807127359624,0.012588377079357777,0.012588377079357777,6.517002646748279,0.9866955784949366,6.658114569938238
8,2,XMEAS-22,-1.5105317788812387,1.5105317788812387,-0.08166314346531328,0.08166314346531328,8.643553833119757,1.004868679259846,8.688180139320817
8,2,XMEAS-23,0.030950481252985104,0.030950481252985104,-0.028879502907802834,0.028879502907802834,6.508841010794919,1.1434754321324923,6.505004408678335
8,2,XMEAS-24,-2.086869144413191,2.086869144413191,-0.05158115888151635,0.05158115888151635,4.687746746168264,1.053859519053595,4.683093360664502
8,2,XMEAS-25,-0.030105089275677427,0.030105089275677427,0.0041545283566795255,0.0041545283566795255,7.45732221135886,1.1604248335303626,7.460496920966413
8,2,XMEAS-26,0.14677372128756,0.14677372128756,0.01834089675698334,0.01834089675698334,1.4646945406561682,0.964905038419875,1.4578231239522843
8,2,XMEAS-27,0.8098931132535884,0.8098931132535884,0.017582343948744816,0.017582343948744816,2.3846965019528916,0.9626569153658655,2.3816505743430287
8,2,XMEAS-28,2.3978056372934304,2.3978056372934304,0.2447450373368629,0.2447450373368629,5.297006181717972,1.0444882427284494,4.518641733732231
8,2,XMEAS-29,0.005354860833637903,0.005354860833637903,-0.03311270721420301,0.03311270721420301,9.113246752613874,1.2853632339730976,9.157472029723863
8,2,XMEAS-30,-2.6093325334428474,2.6093325334428474,-0.05247471488533004,0.05247471488533004,5.998188982667885,0.9562868961575866,6.016802533861074
8,2,XMEAS-31,-0.10676574916433222,0.10676574916433222,0.024525288938425708,0.024525288938425708,10.310027020853003,1.3707442174167122,10.340355136331448
8,2,XMEAS-32,0.26791652069942185,0.26791652069942185,0.00863807970512789,0.00863807970512789,1.099359804475303,0.9952606218154555,1.0955694748022002
8,2,XMEAS-33,1.1296938697997292,1.1296938697997292,0.01929656316634699,0.01929656316634699,2.892747018409433,0.8819280462560587,2.8908227433776235
8,2,XMEAS-34,3.0742605010954613,3.0742605010954613,0.29777523570465697,0.29777523570465697,6.1764007828426095,1.0724197570916054,5.207675748279656
8,2,XMEAS-35,-0.6893844138592098,0.6893844138592098,-0.025679668008245473,0.025679668008245473,3.2508841035846334,1.0259832119734775,3.261387123961658
8,2,XMEAS-36,-0.2069894735188381,0.2069894735188381,-0.025798502671296214,0.025798502671296214,2.0921209083048042,0.9074598601291157,2.0754122295561017
8,2,XMEAS-37,-0.05210165651139612,0.05210165651139612,-0.013625508971880609,0.013625508971880609,1.0169613931725285,0.9481977058837309,1.011876178781687
8,2,XMEAS-38,1.5499634678129492,1.5499634678129492,0.04092334270513565,0.04092334270513565,4.963392827647976,1.0226384446206114,4.965077419656971
8,2,XMEAS-39,0.4589909895322205,0.4589909895322205,0.03616502846986213,0.03616502846986213,1.4806761050542219,1.0282477683519011,1.4295158181494139
8,2,XMEAS-40,-0.02538311299027076,0.02538311299027076,-0.006950368632575344,0.006950368632575344,1.1180329700139018,1.0814370926916534,1.1162295282853627
8,2,XMEAS-41,0.15024381687865693,0.15024381687865693,-0.0091839718294222,0.0091839718294222,1.2761657692997466,1.158233340336878,1.2856973781108547
8,3,XMEAS-1,-2.304796705938356,2.304796705938356,-0.23844115909978347,0.23844115909978347,31.04571551567216,1.5721348565632423,31.060013790607986
8,3,XMEAS-2,0.09541200740087856,0.09541200740087856,-0.0011767693254986196,0.0011767693254986196,1.169406764972291,1.0279143222299045,1.1777325691495202
8,3,XMEAS-3,-0.03133360835123664,0.03133360835123664,-0.018476991826620586,0.018476991826620586,1.4114839922812323,1.0172592720728701,1.406866336152269
8,3,XMEAS-4,0.1752519594258356,0.1752519594258356,0.03413067240720509,0.03413067240720509,4.140728079021363,0.999414217870608,4.123873121611456
8,3,XMEAS-5,-0.5207526169860945,0.5207526169860945,0.058039521989994645,0.058039521989994645,5.067941569812106,1.029794260452052,5.032388027050065
8,3,XMEAS-6,-0.3985223453633347,0.3985223453633347,0.0575627217642623,0.0575627217642623,4.983837673685187,1.0169732937829294,4.945934589333672
8,3,XMEAS-7,-6.275378611628643,6.275378611628643,0.27229865789067104,0.27229865789067104,15.378226459643415,1.1716415933037438,15.053753679670214
8,3,XMEAS-8,-0.06652214063153672,0.06652214063153672,-0.01721434624758437,0.01721434624758437,1.8563262591470493,1.011353239424006,1.8467726797256918
8,3,XMEAS-9,0.024794115189775253,0.024794115189775253,0.001953815107784324,0.001953815107784324,1.3088372464481672,0.9761841926209857,1.3089245372391143
8,3,XMEAS-10,-0.6920117410217729,0.6920117410217729,-0.0539835317032923,0.0539835317032923,12.845666930105212,1.8557512599305637,12.844479448409029
8,3,XMEAS-11,-0.7993242130380233,0.7993242130380233,0.1089769665581311,0.1089769665581311,15.48441084329963,1.0522919739971663,15.695298777636182
8,3,XMEAS-12,0.10257694555914809,0.10257694555914809,-0.017435523281600238,0.017435523281600238,3.2310780059632225,1.0168756571816993,3.227434082355009
8,3,XMEAS-13,-6.198435574042658,6.198435574042658,0.27034996184634,0.27034996184634,15.199468023506638,1.179902447925293,14.875771833341584
8,3,XMEAS-14,1.0429170323815171,1.0429170323815171,0.008083759739813066,0.008083759739813066,3.243912261560428,0.9926835660966393,3.2486563657933725
8,3,XMEAS-15,0.05757748227669937,0.05757748227669937,0.015003509546693324,0.015003509546693324,6.416631793199274,0.979410114860115,6.417860451808992
8,3,XMEAS-16,-6.110410902310333,6.110410902310333,0.27081631315092436,0.27081631315092436,15.314717517958817,1.232454922465966,14.992840821820652
8,3,XMEAS-17,0.0012492221556122012,0.0012492221556122012,-0.0003496346149904097,0.0003496346149904097,1.2376109372881534,1.0094633080268716,1.2386752810903818
8,3,XMEAS-18,-3.5234928328672286,3.5234928328672286,0.08134518812248119,0.08134518812248119,15.174950556459146,1.2919724341861956,15.773515003735573
8,3,XMEAS-19,0.013886878471671811,0.013886878471671811,-0.000411673096248425,0.000411673096248425,1.00615838251353,1.011016259010135,1.0065401969017773
8,3,XMEAS-20,-1.855537934539404,1.855537934539404,0.24250099185220275,0.24250099185220275,23.08087232887365,1.1065606062443158,23.61814340727162
8,3,XMEAS-21,0.43913301056902876,0.43913301056902876,-0.04894292249822985,0.04894292249822985,9.300971552439051,1.038313248729122,9.487160674427333
8,3,XMEAS-22,-2.1148255283882964,2.1148255283882964,0.11954665466693501,0.11954665466693501,11.753415647223113,1.007074534500433,11.802775760698088
8,3,XMEAS-23,0.6893411227196944,0.6893411227196944,0.07414801350243796,0.07414801350243796,9.168213104383925,1.2059536119309908,9.134751845739181
8,3,XMEAS-24,-4.596033410877285,4.596033410877285,0.08219260232534446,0.08219260232534446,5.639223185555071,1.11265875762563,5.5986260552563385
8,3,XMEAS-25,-0.6254983452344955,0.6254983452344955,-0.10868375930147835,0.10868375930147835,10.612685759993177,1.1942957175749436,10.542896412174697
8,3,XMEAS-26,0.344524840481264,0.344524840481264,-0.01930716736004731,0.01930716736004731,1.684411846026958,1.0587813501856262,1.6794098226646632
8,3,XMEAS-27,1.3821239530155278,1.3821239530155278,-0.02703105093387042,0.02703105093387042,2.734456386388403,0.9269264080266726,2.7229969809160184
8,3,XMEAS-28,3.8891153314909563,3.8891153314909563,0.27881164176295226,0.27881164176295226,8.066903766101033,1.0541014981789387,7.460532357294159
8,3,XMEAS-29,0.8174597892663377,0.8174597892663377,0.11226672656200862,0.11226672656200862,13.162486481844633,1.4279839477025245,13.173636697267145
8,3,XMEAS-30,-5.693728404419045,5.693728404419045,0.09554882057094186,0.09554882057094186,7.027310272278061,1.0152200241752376,6.997469341103782
8,3,XMEAS-31,-0.8841298296933101,0.8841298296933101,-0.1527642754732571,0.1527642754732571,14.799085242301173,1.4212266479067608,14.742324741988927
8,3,XMEAS-32,0.348000506020169,0.348000506020169,-0.006313625502952147,0.006313625502952147,1.0949203090256296,1.0078593000602272,1.0932336854372142
8,3,XMEAS-33,1.9736535029805373,1.9736535029805373,-0.03922304804086156,0.03922304804086156,3.274651759656562,1.0603628757016,3.250671214870663
8,3,XMEAS-34,4.966332231825686,4.966332231825686,0.3368363838212339,0.3368363838212339,9.553175501011992,1.1532068914976032,8.856731408976
8,3,XMEAS-35,-0.34964988099454236,0.34964988099454236,0.01276132833747679,0.01276132833747679,4.041574299640768,1.045223652396344,4.068903660460262
8,3,XMEAS-36,-0.26883864358092113,0.26883864358092113,0.004899332789181429,0.004899332789181429,2.6729263744634544,1.0916026993717725,2.678286058753703
8,3,XMEAS-37,0.05701843788139945,0.05701843788139945,0.0037866835298713455,0.0037866835298713455,0.9377742244221443,0.9095838960449854,0.9434334686378378
8,3,XMEAS-38,2.535632041106264,2.535632041106264,-0.03255597437400895,0.03255597437400895,5.7447230383325545,1.2271939668741867,5.7605277117360645
8,3,XMEAS-39,0.8604983502157441,0.8604983502157441,0.030629204855841526,0.030629204855841526,1.644256559845772,1.0269357380943216,1.6158956897577155
8,3,XMEAS-40,-0.009605865389606269,0.009605865389606269,-0.007645538771924888,0.007645538771924888,1.1828553679228642,1.0055747083242461,1.180699349088062
8,3,XMEAS-41,0.00040248053390822447,0.00040248053390822447,0.008229130722795719,0.008229130722795719,1.1844097897352395,1.0560004612207916,1.193537900050427
8,4,XMEAS-1,4.203110883771343,4.203110883771343,0.0003462041684664888,0.0003462041684664888,34.62811722256953,1.654092058343834,34.7811690438604
8,4,XMEAS-2,0.13928004226262766,0.13928004226262766,-0.00818891570975492,0.00818891570975492,1.0627686682490753,1.0058854216492208,1.066160593466039
8,4,XMEAS-3,0.4784676967421593,0.4784676967421593,0.001695381312722072,0.001695381312722072,1.3697498600919038,0.9761037115924067,1.3810036732888853
8,4,XMEAS-4,-0.1866755173863578,0.1866755173863578,0.0015724632224155776,0.0015724632224155776,4.4768302615572715,1.015112576979075,4.478912135419863
8,4,XMEAS-5,-0.7648865850691622,0.7648865850691622,-0.03661083982492445,0.03661083982492445,5.025313416047902,0.9995946637769871,5.016437484864165
8,4,XMEAS-6,-0.5903372027168271,0.5903372027168271,-0.038673923485253066,0.038673923485253066,4.842897322850271,0.9757637727762755,4.828735496635192
8,4,XMEAS-7,-3.7363072966659114,3.7363072966659114,-0.1369412353489285,0.1369412353489285,13.416177548350344,1.3800441513706154,13.323096733134669
8,4,XMEAS-8,0.0245797312597933,0.0245797312597933,0.00482035779461185,0.00482035779461185,2.2404758564206024,0.980733852099169,2.2411479271983787
8,4,XMEAS-9,0.005576325896310806,0.005576325896310806,-0.0002723380884748772,0.0002723380884748772,1.3512651585062097,1.0419682394670327,1.351552504375116
8,4,XMEAS-10,2.7577919900512673,2.7577919900512673,0.045844181395035835,0.045844181395035835,13.88646151999824,2.3072763487857646,13.89145304527022
8,4,XMEAS-11,-1.2297674764754334,1.2297674764754334,-0.046350464875696794,0.046350464875696794,19.52745057540484,1.0737876987523975,19.85165118037343
8,4,XMEAS-12,-0.1873602770928533,0.1873602770928533,-0.032000034362797754,0.032000034362797754,3.0750024553179722,0.9727986847190959,3.055208273348841
8,4,XMEAS-13,-3.695271963032272,3.695271963032272,-0.13348492948703725,0.13348492948703725,13.191800946949261,1.3369684699648148,13.101822196778015
8,4,XMEAS-14,0.3722397570022117,0.3722397570022117,0.002316056556842628,0.002316056556842628,3.1081482080589056,0.9946308936829473,3.113868425842861
8,4,XMEAS-15,-0.1125229970858057,0.1125229970858057,0.02057478967158832,0.02057478967158832,5.6579537839466285,0.9741736830213086,5.6561068101991525
8,4,XMEAS-16,-3.544981824245734,3.544981824245734,-0.13174033230333726,0.13174033230333726,13.236680629510401,1.4380055451691627,13.149750726290401
8,4,XMEAS-17,0.0352502846716092,0.0352502846716092,0.0038092902559098353,0.0038092902559098353,1.212824175238744,1.0208152149006784,1.2130747525966092
8,4,XMEAS-18,-3.1562348857433196,3.1562348857433196,-0.11593023722727898,0.11593023722727898,18.489015019178424,1.3404932928369386,19.204681212651018
8,4,XMEAS-19,-0.00047379670935248703,0.00047379670935248703,-0.0001485311095443737,0.0001485311095443737,0.9936617693971426,0.9946323020345321,0.994048458970457
8,4,XMEAS-20,-3.0598516061726424,3.0598516061726424,-0.15359388740005098,0.15359388740005098,23.21393339453529,1.108019671443541,23.861168620825886
8,4,XMEAS-21,0.6900578278996354,0.6900578278996354,0.06516728163108018,0.06516728163108018,7.753194044530432,1.0277188732003684,7.885624724392607
8,4,XMEAS-22,-2.0759395385879307,2.0759395385879307,-0.07378299626128383,0.07378299626128383,13.37418548468342,1.0038611240031454,13.496509374663924
8,4,XMEAS-23,-0.2905639470265348,0.2905639470265348,-0.02680123551200213,0.02680123551200213,9.523134902167337,1.2185338497406513,9.525007051954246
8,4,XMEAS-24,-3.157937754338931,3.157937754338931,-0.060696383551297466,0.060696383551297466,5.325782811381403,1.121475198621996,5.317317565337876
8,4,XMEAS-25,0.3283378068848315,0.3283378068848315,0.021392052924159577,0.021392052924159577,11.503145259013227,1.2034189330721368,11.505625827364177
8,4,XMEAS-26,0.42739207199273077,0.42739207199273077,0.013016803607171806,0.013016803607171806,1.736412238979695,1.068487192277176,1.7400697793017714
8,4,XMEAS-27,1.5871552116631347,1.5871552116631347,0.0443592336454195,0.0443592336454195,2.823978742804876,0.9157376792658202,2.7836810525055466
8,4,XMEAS-28,-4.835854068336467,4.835854068336467,-0.05293307290641993,0.05293307290641993,6.413364214080936,1.0582535475189583,6.439568642930802
8,4,XMEAS-29,-0.39705352983917586,0.39705352983917586,-0.036893180359156674,0.036893180359156674,13.517623811319266,1.3825604413551313,13.588443072713094
8,4,XMEAS-30,-3.8270337943558035,3.8270337943558035,-0.06639895198862013,0.06639895198862013,5.99041841170411,0.997583704029146,5.9902217006495055
8,4,XMEAS-31,0.49857920448436444,0.49857920448436444,0.019312817619778645,0.019312817619778645,15.85641214290671,1.4451007931690738,15.907486626229542
8,4,XMEAS-32,0.40204397867084785,0.40204397867084785,0.005155627787415667,0.005155627787415667,1.0986472321784562,0.9471072690962404,1.0977797097699264
8,4,XMEAS-33,2.199220242319068,2.199220242319068,0.04971348954807737,0.04971348954807737,3.442831443159419,0.9754899637837396,3.402471966782237
8,4,XMEAS-34,-5.753125735643918,5.753125735643918,-0.052107154313145436,0.052107154313145436,7.106482336136722,1.0466543705457039,7.1877035277136505
8,4,XMEAS-35,-0.2846236142656469,0.2846236142656469,-0.01715364010007435,0.01715364010007435,5.237412707713766,1.0610611151292038,5.272561780521806
8,4,XMEAS-36,-0.2874527678448606,0.2874527678448606,-0.002521038128556276,0.002521038128556276,3.177865516140119,1.0531418158660835,3.1848177461743545
8,4,XMEAS-37,0.04353417089511479,0.04353417089511479,0.004665892605344437,0.004665892605344437,1.0847183484612626,1.06046188084444,1.091104054181925
8,4,XMEAS-38,2.7109770725751923,2.7109770725751923,0.0641948408307455,0.0641948408307455,6.4598978934972155,1.285958158724544,6.448692821919478
8,4,XMEAS-39,-0.4443893688013535,0.4443893688013535,-0.009183842779905757,0.009183842779905757,1.429196151678401,0.9793192286363536,1.43425781839067
8,4,XMEAS-40,0.055257106654939624,0.055257106654939624,-0.0023780786661150395,0.0023780786661150395,1.1340065054991848,1.1001748987016071,1.134773823623095
8,4,XMEAS-41,-0.14230765742478038,0.14230765742478038,-0.0079806450640359,0.0079806450640359,1.128635761861239,0.9871089821460971,1.1372021832793209
8,5,XMEAS-1,-3.3858688225742757,3.3858688225742757,1.0076561942705313,1.0076561942705313,31.913356231523007,1.5182693058976653,29.84704431783241
8,5,XMEAS-2,0.2252173264003952,0.2252173264003952,-0.00324781932720833,0.00324781932720833,1.009405048417875,1.0069347136537816,1.0159581435328378
8,5,XMEAS-3,0.08904451984680928,0.08904451984680928,0.0016559455468856544,0.0016559455468856544,1.11095241107527,1.0069871134052217,1.1200284119920654
